experimento,fecha_bloque,algoritmo,semilla,lambda,colapso,metrica_sla,costo_por_pedido,unidades_bloque
1,2028-02-01,GRASP_VNS,1,1.0000,false,60.7348,249.0613,2934
1,2028-02-01,GRASP_VNS,2,1.0000,false,56.7878,234.7663,2934
1,2028-02-01,GRASP_VNS,3,1.0000,false,60.9864,242.6590,2934
1,2028-02-01,GRASP_VNS,4,1.0000,false,60.5229,252.6073,2934
1,2028-02-01,GRASP_VNS,5,1.0000,false,59.6878,247.5575,2934
1,2027-08-03,ACS,1,1.0000,false,45.4900,151.5923,2885
1,2027-08-03,ACS,2,1.0000,true,,,2885
1,2027-08-03,ACS,3,1.0000,false,45.2205,154.6885,2885
1,2027-08-03,ACS,4,1.0000,true,,,2885
1,2027-08-03,ACS,5,1.0000,false,42.9951,149.8404,2885
1,2027-08-03,GRASP_VNS,1,1.0000,false,58.1138,256.2058,2885
1,2027-08-03,GRASP_VNS,2,1.0000,false,59.7396,263.2058,2885
1,2027-08-03,GRASP_VNS,3,1.0000,false,56.7619,249.1865,2885
1,2027-08-03,GRASP_VNS,4,1.0000,false,57.8695,251.9673,2885
1,2027-08-03,GRASP_VNS,5,1.0000,false,57.1259,251.8673,2885
1,2028-02-04,ACS,1,1.0000,true,,,2972
1,2028-02-04,ACS,2,1.0000,true,,,2972
1,2028-02-04,ACS,3,1.0000,true,,,2972
1,2028-02-04,ACS,4,1.0000,true,,,2972
1,2028-02-04,ACS,5,1.0000,true,,,2972
1,2028-02-04,GRASP_VNS,1,1.0000,false,66.8370,250.7977,2972
1,2028-02-04,GRASP_VNS,2,1.0000,false,68.6415,254.6975,2972
1,2028-02-04,GRASP_VNS,3,1.0000,false,68.5528,256.3006,2972
1,2028-02-04,GRASP_VNS,4,1.0000,false,68.6029,258.9653,2972
1,2028-02-04,GRASP_VNS,5,1.0000,false,69.3904,262.5645,2972
1,2027-08-05,ACS,1,1.0000,true,,,2849
1,2027-08-05,ACS,2,1.0000,true,,,2849
1,2027-08-05,ACS,3,1.0000,true,,,2849
1,2027-08-05,ACS,4,1.0000,true,,,2849
1,2027-08-05,ACS,5,1.0000,true,,,2849
1,2027-08-05,GRASP_VNS,1,1.0000,false,62.1927,250.5185,2849
1,2027-08-05,GRASP_VNS,2,1.0000,false,65.9513,254.3528,2849
1,2027-08-05,GRASP_VNS,3,1.0000,false,64.5012,250.4055,2849
1,2027-08-05,GRASP_VNS,4,1.0000,false,60.4165,243.1988,2849
1,2027-08-05,GRASP_VNS,5,1.0000,false,64.2923,248.3431,2849
1,2028-01-03,ACS,1,1.0000,false,47.4449,159.0138,2830
1,2028-01-03,ACS,2,1.0000,true,,,2830
1,2028-01-03,ACS,3,1.0000,false,45.1574,156.5748,2830
1,2028-01-03,ACS,4,1.0000,true,,,2830
1,2028-01-03,ACS,5,1.0000,false,45.2720,156.8248,2830
1,2028-01-03,GRASP_VNS,1,1.0000,false,58.6984,254.0846,2830
1,2028-01-03,GRASP_VNS,2,1.0000,false,57.8520,254.0453,2830
1,2028-01-03,GRASP_VNS,3,1.0000,false,58.9970,245.5472,2830
1,2028-01-03,GRASP_VNS,4,1.0000,false,59.8012,253.7697,2830
1,2028-01-03,GRASP_VNS,5,1.0000,false,59.3953,260.4469,2830
1,2028-07-07,ACS,1,1.0000,false,45.7850,157.0118,2769
1,2028-07-07,ACS,2,1.0000,false,47.6008,159.1299,2769
1,2028-07-07,ACS,3,1.0000,true,,,2769
1,2028-07-07,ACS,4,1.0000,true,,,2769
1,2028-07-07,ACS,5,1.0000,false,46.5691,158.0098,2769
1,2028-07-07,GRASP_VNS,1,1.0000,false,56.1226,245.4665,2769
1,2028-07-07,GRASP_VNS,2,1.0000,false,56.4690,250.4370,2769
1,2028-07-07,GRASP_VNS,3,1.0000,false,59.0326,254.5177,2769
1,2028-07-07,GRASP_VNS,4,1.0000,false,56.9235,250.7303,2769
1,2028-07-07,GRASP_VNS,5,1.0000,false,60.9540,252.8406,2769
1,2027-09-07,ACS,1,1.0000,true,,,2730
1,2027-09-07,ACS,2,1.0000,true,,,2730
1,2027-09-07,ACS,3,1.0000,true,,,2730
1,2027-09-07,ACS,4,1.0000,false,48.0585,153.7653,2730
1,2027-09-07,ACS,5,1.0000,true,,,2730
1,2027-09-07,GRASP_VNS,1,1.0000,false,59.8609,243.7949,2730
1,2027-09-07,GRASP_VNS,2,1.0000,false,63.9937,249.7633,2730
1,2027-09-07,GRASP_VNS,3,1.0000,false,64.4798,257.5621,2730
1,2027-09-07,GRASP_VNS,4,1.0000,false,65.6661,254.1519,2730
1,2027-09-07,GRASP_VNS,5,1.0000,false,60.6320,245.5148,2730
1,2027-12-09,ACS,1,1.0000,true,,,2665
1,2027-12-09,ACS,2,1.0000,true,,,2665
1,2027-12-09,ACS,3,1.0000,false,45.0193,161.1554,2665
1,2027-12-09,ACS,4,1.0000,true,,,2665
1,2027-12-09,ACS,5,1.0000,false,42.4460,155.4024,2665
1,2027-12-09,GRASP_VNS,1,1.0000,false,55.0884,244.7450,2665
1,2027-12-09,GRASP_VNS,2,1.0000,false,55.7339,260.9661,2665
1,2027-12-09,GRASP_VNS,3,1.0000,false,57.1691,256.8267,2665
1,2027-12-09,GRASP_VNS,4,1.0000,false,52.3912,247.3426,2665
1,2027-12-09,GRASP_VNS,5,1.0000,false,55.1359,256.8725,2665
1,2027-11-04,ACS,1,1.0000,true,,,2859
1,2027-11-04,ACS,2,1.0000,true,,,2859
1,2027-11-04,ACS,3,1.0000,true,,,2859
1,2027-11-04,ACS,4,1.0000,false,46.3580,159.8124,2859
1,2027-11-04,ACS,5,1.0000,true,,,2859
1,2027-11-04,GRASP_VNS,1,1.0000,false,57.1768,253.8802,2859
1,2027-11-04,GRASP_VNS,2,1.0000,false,59.0520,257.8104,2859
1,2027-11-04,GRASP_VNS,3,1.0000,false,59.2692,255.9920,2859
1,2027-11-04,GRASP_VNS,4,1.0000,false,57.8953,253.3014,2859
1,2027-11-04,GRASP_VNS,5,1.0000,false,60.6475,262.9082,2859
1,2027-08-01,ACS,1,1.0000,false,39.6389,155.6437,2703
1,2027-08-01,ACS,2,1.0000,false,41.0105,156.2794,2703
1,2027-08-01,ACS,3,1.0000,false,42.0685,161.3745,2703
1,2027-08-01,ACS,4,1.0000,false,40.6588,156.6518,2703
1,2027-08-01,ACS,5,1.0000,false,40.4406,156.2591,2703
1,2027-08-01,GRASP_VNS,1,1.0000,false,50.1769,244.4332,2703
1,2027-08-01,GRASP_VNS,2,1.0000,false,52.8361,246.2389,2703
1,2027-08-01,GRASP_VNS,3,1.0000,false,51.3437,252.4798,2703
1,2027-08-01,GRASP_VNS,4,1.0000,false,49.3168,244.8036,2703
1,2027-08-01,GRASP_VNS,5,1.0000,false,52.1826,255.1113,2703
1,2027-11-02,ACS,1,1.0000,true,,,2759
1,2027-11-02,ACS,2,1.0000,true,,,2759
1,2027-11-02,ACS,3,1.0000,false,44.2848,153.0610,2759
1,2027-11-02,ACS,4,1.0000,false,44.2265,155.4350,2759
1,2027-11-02,ACS,5,1.0000,true,,,2759
1,2027-11-02,GRASP_VNS,1,1.0000,false,58.8003,254.8171,2759
1,2027-11-02,GRASP_VNS,2,1.0000,false,58.7646,252.5976,2759
1,2027-11-02,GRASP_VNS,3,1.0000,false,57.7605,255.3699,2759
1,2027-11-02,GRASP_VNS,4,1.0000,false,58.3074,247.3435,2759
1,2027-11-02,GRASP_VNS,5,1.0000,false,56.9937,248.6280,2759
1,2027-12-02,ACS,1,1.0000,false,40.5662,155.1520,2633
1,2027-12-02,ACS,2,1.0000,false,41.2953,157.0411,2633
1,2027-12-02,ACS,3,1.0000,true,,,2633
1,2027-12-02,ACS,4,1.0000,false,41.0488,156.0534,2633
1,2027-12-02,ACS,5,1.0000,false,41.7089,162.5688,2633
1,2027-12-02,GRASP_VNS,1,1.0000,false,50.4140,238.2341,2633
1,2027-12-02,GRASP_VNS,2,1.0000,false,52.7023,239.2485,2633
1,2027-12-02,GRASP_VNS,3,1.0000,false,49.9684,234.4271,2633
1,2027-12-02,GRASP_VNS,4,1.0000,false,51.5216,240.8214,2633
1,2027-12-02,GRASP_VNS,5,1.0000,false,50.2343,237.0637,2633
1,2027-12-04,ACS,1,1.0000,false,40.4895,158.2412,2732
1,2027-12-04,ACS,2,1.0000,false,41.8713,161.1691,2732
1,2027-12-04,ACS,3,1.0000,true,,,2732
1,2027-12-04,ACS,4,1.0000,false,40.6010,162.3340,2732
1,2027-12-04,ACS,5,1.0000,false,42.4179,161.9918,2732
1,2027-12-04,GRASP_VNS,1,1.0000,false,56.3833,247.5711,2732
1,2027-12-04,GRASP_VNS,2,1.0000,false,55.9457,260.5320,2732
1,2027-12-04,GRASP_VNS,3,1.0000,false,56.6489,257.8124,2732
1,2027-12-04,GRASP_VNS,4,1.0000,false,56.9282,264.0845,2732
1,2027-12-04,GRASP_VNS,5,1.0000,false,55.9117,253.0247,2732
1,2027-08-07,ACS,1,1.0000,false,38.8360,158.1364,2741
1,2027-08-07,ACS,2,1.0000,false,40.5269,162.8802,2741
1,2027-08-07,ACS,3,1.0000,false,40.1944,163.2810,2741
1,2027-08-07,ACS,4,1.0000,false,40.0504,162.9318,2741
1,2027-08-07,ACS,5,1.0000,false,40.2709,162.6756,2741
1,2027-08-07,GRASP_VNS,1,1.0000,false,50.2839,253.9979,2741
1,2027-08-07,GRASP_VNS,2,1.0000,false,51.4169,245.4463,2741
1,2027-08-07,GRASP_VNS,3,1.0000,false,50.9205,252.3120,2741
1,2027-08-07,GRASP_VNS,4,1.0000,false,50.5976,249.0950,2741
1,2027-08-07,GRASP_VNS,5,1.0000,false,50.6185,249.8017,2741
1,2027-10-05,ACS,1,1.0000,true,,,2618
1,2027-10-05,ACS,2,1.0000,false,40.5173,151.3017,2618
1,2027-10-05,ACS,3,1.0000,false,39.8757,155.7231,2618
1,2027-10-05,ACS,4,1.0000,false,41.2694,156.8450,2618
1,2027-10-05,ACS,5,1.0000,false,40.8780,156.5785,2618
1,2027-10-05,GRASP_VNS,1,1.0000,false,53.5768,245.5372,2618
1,2027-10-05,GRASP_VNS,2,1.0000,false,54.0235,248.7252,2618
1,2027-10-05,GRASP_VNS,3,1.0000,false,53.3794,243.4566,2618
1,2027-10-05,GRASP_VNS,4,1.0000,false,50.4922,243.2169,2618
1,2027-10-05,GRASP_VNS,5,1.0000,false,53.2328,242.1467,2618
1,2027-12-03,ACS,1,1.0000,false,39.3701,152.1573,2599
1,2027-12-03,ACS,2,1.0000,false,37.9220,149.9482,2599
1,2027-12-03,ACS,3,1.0000,false,39.0211,152.0518,2599
1,2027-12-03,ACS,4,1.0000,true,,,2599
1,2027-12-03,ACS,5,1.0000,false,37.9588,148.5176,2599
1,2027-12-03,GRASP_VNS,1,1.0000,false,53.2377,245.9379,2599
1,2027-12-03,GRASP_VNS,2,1.0000,false,51.3134,236.6211,2599
1,2027-12-03,GRASP_VNS,3,1.0000,false,49.4336,244.3520,2599
1,2027-12-03,GRASP_VNS,4,1.0000,false,50.8269,243.4079,2599
1,2027-12-03,GRASP_VNS,5,1.0000,false,49.2643,241.6087,2599
1,2028-11-06,ACS,1,1.0000,true,,,2629
1,2028-11-06,ACS,2,1.0000,false,41.8362,154.5259,2629
1,2028-11-06,ACS,3,1.0000,false,41.1748,155.0828,2629
1,2028-11-06,ACS,4,1.0000,true,,,2629
1,2028-11-06,ACS,5,1.0000,false,42.6120,158.3023,2629
1,2028-11-06,GRASP_VNS,1,1.0000,false,51.2150,243.4513,2629
1,2028-11-06,GRASP_VNS,2,1.0000,false,54.4950,249.8530,2629
1,2028-11-06,GRASP_VNS,3,1.0000,false,51.8155,250.3478,2629
1,2028-11-06,GRASP_VNS,4,1.0000,false,53.8277,251.4431,2629
1,2028-11-06,GRASP_VNS,5,1.0000,false,54.0623,250.4431,2629
1,2027-09-05,ACS,1,1.0000,false,38.6660,149.4066,2671
1,2027-09-05,ACS,2,1.0000,false,38.2665,149.1411,2671
1,2027-09-05,ACS,3,1.0000,true,,,2671
1,2027-09-05,ACS,4,1.0000,true,,,2671
1,2027-09-05,ACS,5,1.0000,true,,,2671
1,2027-09-05,GRASP_VNS,1,1.0000,false,52.6516,254.1120,2671
1,2027-09-05,GRASP_VNS,2,1.0000,false,52.5355,248.1598,2671
1,2027-09-05,GRASP_VNS,3,1.0000,false,50.3872,244.9544,2671
1,2027-09-05,GRASP_VNS,4,1.0000,false,50.5459,238.2137,2671
1,2027-09-05,GRASP_VNS,5,1.0000,false,52.9098,250.0311,2671
1,2027-07-04,ACS,1,1.0000,false,42.9657,150.7583,2637
1,2027-07-04,ACS,2,1.0000,true,,,2637
1,2027-07-04,ACS,3,1.0000,false,40.6944,151.9167,2637
1,2027-07-04,ACS,4,1.0000,false,40.8731,156.3292,2637
1,2027-07-04,ACS,5,1.0000,false,41.2280,156.0188,2637
1,2027-07-04,GRASP_VNS,1,1.0000,false,50.4835,239.0521,2637
1,2027-07-04,GRASP_VNS,2,1.0000,false,51.3626,239.9083,2637
1,2027-07-04,GRASP_VNS,3,1.0000,false,52.3058,247.2625,2637
1,2027-07-04,GRASP_VNS,4,1.0000,false,51.6421,241.6604,2637
1,2027-07-04,GRASP_VNS,5,1.0000,false,50.8601,238.7479,2637
1,2027-09-04,ACS,1,1.0000,false,41.8739,157.6868,2586
1,2027-09-04,ACS,2,1.0000,true,,,2586
1,2027-09-04,ACS,3,1.0000,false,40.2943,153.7453,2586
1,2027-09-04,ACS,4,1.0000,false,38.9861,153.1002,2586
1,2027-09-04,ACS,5,1.0000,true,,,2586
1,2027-09-04,GRASP_VNS,1,1.0000,false,48.8206,238.5470,2586
1,2027-09-04,GRASP_VNS,2,1.0000,false,52.2464,251.4509,2586
1,2027-09-04,GRASP_VNS,3,1.0000,false,48.8396,237.1754,2586
1,2027-09-04,GRASP_VNS,4,1.0000,false,50.0893,240.0271,2586
1,2027-09-04,GRASP_VNS,5,1.0000,false,49.0499,241.6743,2586
1,2027-12-08,ACS,1,1.0000,true,,,2544
1,2027-12-08,ACS,2,1.0000,false,40.6613,154.7055,2544
1,2027-12-08,ACS,3,1.0000,false,41.6628,159.1864,2544
1,2027-12-08,ACS,4,1.0000,false,40.2293,154.7712,2544
1,2027-12-08,ACS,5,1.0000,false,39.1326,153.2415,2544
1,2027-12-08,GRASP_VNS,1,1.0000,false,51.0907,244.8347,2544
1,2027-12-08,GRASP_VNS,2,1.0000,false,50.8519,238.1208,2544
1,2027-12-08,GRASP_VNS,3,1.0000,false,50.3951,243.4449,2544
1,2027-12-08,GRASP_VNS,4,1.0000,false,52.5743,242.2924,2544
1,2027-12-08,GRASP_VNS,5,1.0000,false,53.6703,249.2585,2544
1,2027-06-09,ACS,1,1.0000,false,36.6159,160.9293,2530
1,2027-06-09,ACS,2,1.0000,false,36.6569,161.4754,2530
1,2027-06-09,ACS,3,1.0000,false,37.9330,164.6381,2530
1,2027-06-09,ACS,4,1.0000,false,36.3549,159.6874,2530
1,2027-06-09,ACS,5,1.0000,false,37.4998,159.1349,2530
1,2027-06-09,GRASP_VNS,1,1.0000,false,47.9013,247.9529,2530
1,2027-06-09,GRASP_VNS,2,1.0000,false,46.7986,240.7281,2530
1,2027-06-09,GRASP_VNS,3,1.0000,false,48.3974,249.0771,2530
1,2027-06-09,GRASP_VNS,4,1.0000,false,47.8289,253.5589,2530
1,2027-06-09,GRASP_VNS,5,1.0000,false,47.2297,253.6938,2530
1,2027-07-08,ACS,1,1.0000,true,,,2501
1,2027-07-08,ACS,2,1.0000,false,41.6862,154.9979,2501
1,2027-07-08,ACS,3,1.0000,false,42.4028,159.9936,2501
1,2027-07-08,ACS,4,1.0000,false,42.9435,155.5225,2501
1,2027-07-08,ACS,5,1.0000,false,43.5182,159.8501,2501
1,2027-07-08,GRASP_VNS,1,1.0000,false,49.9212,236.5953,2501
1,2027-07-08,GRASP_VNS,2,1.0000,false,54.6360,249.8437,2501
1,2027-07-08,GRASP_VNS,3,1.0000,false,53.7870,250.4604,2501
1,2027-07-08,GRASP_VNS,4,1.0000,false,52.9582,243.0364,2501
1,2027-07-08,GRASP_VNS,5,1.0000,false,51.5982,245.9722,2501
1,2027-07-11,ACS,1,1.0000,true,,,2551
1,2027-07-11,ACS,2,1.0000,false,37.9198,158.4390,2551
1,2027-07-11,ACS,3,1.0000,false,36.9282,158.9636,2551
1,2027-07-11,ACS,4,1.0000,false,38.0621,157.2291,2551
1,2027-07-11,ACS,5,1.0000,false,38.3585,158.6167,2551
1,2027-07-11,GRASP_VNS,1,1.0000,false,48.0332,243.4004,2551
1,2027-07-11,GRASP_VNS,2,1.0000,false,49.7649,246.6381,2551
1,2027-07-11,GRASP_VNS,3,1.0000,false,48.7402,246.9529,2551
1,2027-07-11,GRASP_VNS,4,1.0000,false,46.0248,238.7687,2551
1,2027-07-11,GRASP_VNS,5,1.0000,false,47.4623,248.4176,2551
1,2027-07-03,ACS,1,1.0000,true,,,2613
1,2027-07-03,ACS,2,1.0000,false,41.3022,164.0172,2613
1,2027-07-03,ACS,3,1.0000,false,41.7894,163.5858,2613
1,2027-07-03,ACS,4,1.0000,false,42.0713,162.8927,2613
1,2027-07-03,ACS,5,1.0000,false,41.4869,160.1094,2613
1,2027-07-03,GRASP_VNS,1,1.0000,false,53.7267,254.9356,2613
1,2027-07-03,GRASP_VNS,2,1.0000,false,52.8012,251.4077,2613
1,2027-07-03,GRASP_VNS,3,1.0000,false,55.3758,260.5730,2613
1,2027-07-03,GRASP_VNS,4,1.0000,false,55.1852,261.8519,2613
1,2027-07-03,GRASP_VNS,5,1.0000,false,53.0567,248.9399,2613
1,2027-10-06,ACS,1,1.0000,false,36.4810,157.5668,2591
1,2027-10-06,ACS,2,1.0000,false,38.4558,155.6832,2591
1,2027-10-06,ACS,3,1.0000,false,37.1393,154.9267,2591
1,2027-10-06,ACS,4,1.0000,false,35.7293,155.6207,2591
1,2027-10-06,ACS,5,1.0000,false,35.4424,155.2909,2591
1,2027-10-06,GRASP_VNS,1,1.0000,false,48.7183,245.2565,2591
1,2027-10-06,GRASP_VNS,2,1.0000,false,50.3337,244.2198,2591
1,2027-10-06,GRASP_VNS,3,1.0000,false,47.6323,241.0022,2591
1,2027-10-06,GRASP_VNS,4,1.0000,false,48.5959,243.7091,2591
1,2027-10-06,GRASP_VNS,5,1.0000,false,48.9901,247.9547,2591
1,2027-11-05,ACS,1,1.0000,false,35.0255,158.6458,2412
1,2027-11-05,ACS,2,1.0000,false,34.3858,156.0130,2412
1,2027-11-05,ACS,3,1.0000,false,35.6559,158.7991,2412
1,2027-11-05,ACS,4,1.0000,false,36.6537,158.2981,2412
1,2027-11-05,ACS,5,1.0000,false,36.0691,157.3348,2412
1,2027-11-05,GRASP_VNS,1,1.0000,false,44.7768,248.8143,2412
1,2027-11-05,GRASP_VNS,2,1.0000,false,45.4855,248.3607,2412
1,2027-11-05,GRASP_VNS,3,1.0000,false,45.0303,245.3607,2412
1,2027-11-05,GRASP_VNS,4,1.0000,false,44.4618,239.3996,2412
1,2027-11-05,GRASP_VNS,5,1.0000,false,44.0887,246.0842,2412
1,2027-06-11,ACS,1,1.0000,false,36.5304,155.3777,2468
1,2027-06-11,ACS,2,1.0000,true,,,2468
1,2027-06-11,ACS,3,1.0000,false,38.0306,154.5175,2468
1,2027-06-11,ACS,4,1.0000,false,37.0400,153.5415,2468
1,2027-06-11,ACS,5,1.0000,false,36.9205,154.5852,2468
1,2027-06-11,GRASP_VNS,1,1.0000,false,49.8726,237.4017,2468
1,2027-06-11,GRASP_VNS,2,1.0000,false,50.2552,243.8690,2468
1,2027-06-11,GRASP_VNS,3,1.0000,false,49.5514,235.7642,2468
1,2027-06-11,GRASP_VNS,4,1.0000,false,49.9391,235.8603,2468
1,2027-06-11,GRASP_VNS,5,1.0000,false,47.4190,231.5983,2468
1,2027-07-02,ACS,1,1.0000,false,38.0736,159.0764,2486
1,2027-07-02,ACS,2,1.0000,false,35.7376,153.2926,2486
1,2027-07-02,ACS,3,1.0000,false,36.0734,157.0066,2486
1,2027-07-02,ACS,4,1.0000,true,,,2486
1,2027-07-02,ACS,5,1.0000,false,36.7137,157.5087,2486
1,2027-07-02,GRASP_VNS,1,1.0000,false,49.9276,248.5961,2486
1,2027-07-02,GRASP_VNS,2,1.0000,false,46.4587,246.8581,2486
1,2027-07-02,GRASP_VNS,3,1.0000,false,47.7252,245.3384,2486
1,2027-07-02,GRASP_VNS,4,1.0000,false,46.5015,249.1681,2486
1,2027-07-02,GRASP_VNS,5,1.0000,false,47.8171,242.5786,2486
1,2027-10-08,ACS,1,1.0000,false,38.9870,163.2948,2511
1,2027-10-08,ACS,2,1.0000,false,39.9726,163.4367,2511
1,2027-10-08,ACS,3,1.0000,false,39.7415,161.1921,2511
1,2027-10-08,ACS,4,1.0000,false,40.6823,163.4192,2511
1,2027-10-08,ACS,5,1.0000,false,39.5341,165.8777,2511
1,2027-10-08,GRASP_VNS,1,1.0000,false,48.8532,254.9039,2511
1,2027-10-08,GRASP_VNS,2,1.0000,false,50.3820,257.5655,2511
1,2027-10-08,GRASP_VNS,3,1.0000,false,49.8401,248.7598,2511
1,2027-10-08,GRASP_VNS,4,1.0000,false,51.1435,253.2424,2511
1,2027-10-08,GRASP_VNS,5,1.0000,false,47.8330,255.7205,2511
1,2027-08-02,ACS,1,1.0000,true,,,2494
1,2027-08-02,ACS,2,1.0000,true,,,2494
1,2027-08-02,ACS,3,1.0000,false,36.3683,160.9292,2494
1,2027-08-02,ACS,4,1.0000,false,36.4077,162.1549,2494
1,2027-08-02,ACS,5,1.0000,true,,,2494
1,2027-08-02,GRASP_VNS,1,1.0000,false,45.3773,247.1283,2494
1,2027-08-02,GRASP_VNS,2,1.0000,false,45.4109,245.3584,2494
1,2027-08-02,GRASP_VNS,3,1.0000,false,44.8657,250.3009,2494
1,2027-08-02,GRASP_VNS,4,1.0000,false,45.3097,248.8783,2494
1,2027-08-02,GRASP_VNS,5,1.0000,false,43.1109,243.2367,2494
1,2027-08-10,ACS,1,1.0000,true,,,2463
1,2027-08-10,ACS,2,1.0000,false,41.6786,157.1596,2463
1,2027-08-10,ACS,3,1.0000,false,41.0537,159.5078,2463
1,2027-08-10,ACS,4,1.0000,false,42.9687,160.1663,2463
1,2027-08-10,ACS,5,1.0000,true,,,2463
1,2027-08-10,GRASP_VNS,1,1.0000,false,51.1699,250.5144,2463
1,2027-08-10,GRASP_VNS,2,1.0000,false,50.9830,256.4346,2463
1,2027-08-10,GRASP_VNS,3,1.0000,false,54.6631,256.3038,2463
1,2027-08-10,GRASP_VNS,4,1.0000,false,50.0686,243.5100,2463
1,2027-08-10,GRASP_VNS,5,1.0000,false,51.4316,251.0732,2463
1,2027-10-04,ACS,1,1.0000,true,,,2437
1,2027-10-04,ACS,2,1.0000,false,43.6018,157.9397,2437
1,2027-10-04,ACS,3,1.0000,false,42.5521,159.4219,2437
1,2027-10-04,ACS,4,1.0000,false,41.2273,156.3371,2437
1,2027-10-04,ACS,5,1.0000,false,42.4711,158.8348,2437
1,2027-10-04,GRASP_VNS,1,1.0000,false,55.3681,256.3661,2437
1,2027-10-04,GRASP_VNS,2,1.0000,false,52.4952,243.6406,2437
1,2027-10-04,GRASP_VNS,3,1.0000,false,54.5072,256.3438,2437
1,2027-10-04,GRASP_VNS,4,1.0000,false,53.4541,253.7165,2437
1,2027-10-04,GRASP_VNS,5,1.0000,false,50.6811,250.3214,2437
1,2027-08-06,ACS,1,1.0000,false,38.5351,166.1351,2533
1,2027-08-06,ACS,2,1.0000,false,40.1790,168.9414,2533
1,2027-08-06,ACS,3,1.0000,false,39.6134,168.3041,2533
1,2027-08-06,ACS,4,1.0000,false,37.9963,166.3333,2533
1,2027-08-06,ACS,5,1.0000,false,38.4822,165.0068,2533
1,2027-08-06,GRASP_VNS,1,1.0000,false,50.6302,263.1667,2533
1,2027-08-06,GRASP_VNS,2,1.0000,false,52.3031,267.2432,2533
1,2027-08-06,GRASP_VNS,3,1.0000,false,51.7834,267.3874,2533
1,2027-08-06,GRASP_VNS,4,1.0000,false,52.3785,269.7635,2533
1,2027-08-06,GRASP_VNS,5,1.0000,false,52.5305,267.5698,2533
1,2027-06-02,ACS,1,1.0000,false,38.8795,168.8846,2461
1,2027-06-02,ACS,2,1.0000,false,38.7068,169.7262,2461
1,2027-06-02,ACS,3,1.0000,false,37.8424,168.5000,2461
1,2027-06-02,ACS,4,1.0000,false,39.1065,167.1109,2461
1,2027-06-02,ACS,5,1.0000,false,36.7070,166.8439,2461
1,2027-06-02,GRASP_VNS,1,1.0000,false,46.0299,251.4593,2461
1,2027-06-02,GRASP_VNS,2,1.0000,false,45.8635,262.9955,2461
1,2027-06-02,GRASP_VNS,3,1.0000,false,45.2605,247.6787,2461
1,2027-06-02,GRASP_VNS,4,1.0000,false,42.7466,238.2036,2461
1,2027-06-02,GRASP_VNS,5,1.0000,false,47.0353,248.6041,2461
1,2027-11-01,ACS,1,1.0000,false,37.8039,163.9615,2406
1,2027-11-01,ACS,2,1.0000,false,36.3054,163.0181,2406
1,2027-11-01,ACS,3,1.0000,false,36.6052,162.0339,2406
1,2027-11-01,ACS,4,1.0000,false,36.7820,160.2081,2406
1,2027-11-01,ACS,5,1.0000,false,36.9370,160.1493,2406
1,2027-11-01,GRASP_VNS,1,1.0000,false,45.4297,252.5724,2406
1,2027-11-01,GRASP_VNS,2,1.0000,false,47.0250,246.3529,2406
1,2027-11-01,GRASP_VNS,3,1.0000,false,47.2720,252.5249,2406
1,2027-11-01,GRASP_VNS,4,1.0000,false,44.4329,247.1629,2406
1,2027-11-01,GRASP_VNS,5,1.0000,false,46.2017,248.2602,2406
1,2027-06-04,ACS,1,1.0000,false,39.0183,167.4535,2430
1,2027-06-04,ACS,2,1.0000,false,37.6988,161.4717,2430
1,2027-06-04,ACS,3,1.0000,true,,,2430
1,2027-06-04,ACS,4,1.0000,false,39.0182,165.2381,2430
1,2027-06-04,ACS,5,1.0000,false,38.7787,164.8231,2430
1,2027-06-04,GRASP_VNS,1,1.0000,false,48.7911,252.5737,2430
1,2027-06-04,GRASP_VNS,2,1.0000,false,45.6021,253.1633,2430
1,2027-06-04,GRASP_VNS,3,1.0000,false,47.2613,245.8435,2430
1,2027-06-04,GRASP_VNS,4,1.0000,false,48.3805,259.0567,2430
1,2027-06-04,GRASP_VNS,5,1.0000,false,47.9596,254.9410,2430
1,2027-07-01,ACS,1,1.0000,false,36.8340,154.8503,2426
1,2027-07-01,ACS,2,1.0000,false,35.3120,153.8571,2426
1,2027-07-01,ACS,3,1.0000,false,33.8535,151.1905,2426
1,2027-07-01,ACS,4,1.0000,false,36.5782,152.6735,2426
1,2027-07-01,ACS,5,1.0000,false,36.2644,154.3016,2426
1,2027-07-01,GRASP_VNS,1,1.0000,false,46.8222,247.8435,2426
1,2027-07-01,GRASP_VNS,2,1.0000,false,48.8091,245.1882,2426
1,2027-07-01,GRASP_VNS,3,1.0000,false,48.0776,247.4082,2426
1,2027-07-01,GRASP_VNS,4,1.0000,false,46.5106,248.6100,2426
1,2027-07-01,GRASP_VNS,5,1.0000,false,49.2137,258.0680,2426
1,2027-07-10,ACS,1,1.0000,false,34.1036,160.1376,2286
1,2027-07-10,ACS,2,1.0000,false,33.1298,156.3142,2286
1,2027-07-10,ACS,3,1.0000,false,33.9005,160.4518,2286
1,2027-07-10,ACS,4,1.0000,false,33.4940,157.9885,2286
1,2027-07-10,ACS,5,1.0000,false,34.7727,162.3440,2286
1,2027-07-10,GRASP_VNS,1,1.0000,false,43.9297,245.6697,2286
1,2027-07-10,GRASP_VNS,2,1.0000,false,44.0177,243.0505,2286
1,2027-07-10,GRASP_VNS,3,1.0000,false,40.9958,237.3807,2286
